CustomerID,Age,EmploymentYears,CreditScore,AnnualIncome,LoanAmount,InterestRate,LoanTerm,ExistingLoans,DebtToIncomeRatio,CollateralValue,Risk,LoanToIncomeRatio,MonthlyIncome,EstimatedEMI,EMIBurden,CollateralCoverage,IncomePerLoan,CreditQuality
5476,21,0,608,1157716,4889456,12.13,48,1,0.22,8825988,0,4.223363933814511,96476.33333333333,101863.66666666667,1.0558409834536278,1.8051063349378744,578858.0,0.7152941176470589
5477,27,0,844,2845387,942869,17.28,240,1,0.67,3586631,0,0.3313675784699937,237115.58333333334,3928.6208333333334,0.016568378923499685,3.80395473814496,1422693.5,0.9929411764705882
5478,48,27,824,473522,1123257,9.06,120,2,0.11,2031610,0,2.3721326569832026,39460.166666666664,9360.475,0.23721326569832027,1.8086778003609147,157840.66666666666,0.9694117647058823
5479,22,0,448,1359733,2322581,12.6,240,3,0.52,7708213,1,1.7081154903205262,113311.08333333333,9677.420833333334,0.08540577451602631,3.318813423514616,339933.25,0.5270588235294118
5480,61,9,321,260003,3982851,7.38,360,4,0.7,2994560,1,15.318480940604532,21666.916666666668,11063.475,0.5106160313534843,0.7518634264751556,52000.6,0.3776470588235294
5481,56,20,696,2278790,306821,7.92,48,2,0.76,7833430,0,0.13464206881722318,189899.16666666666,6392.104166666667,0.033660517204305795,25.53094475280375,759596.6666666666,0.8188235294117647
5482,44,6,419,940538,2459497,8.65,120,3,0.81,3421490,1,2.614989506006137,78378.16666666667,20495.808333333334,0.2614989506006137,1.3911340408221682,235134.5,0.4929411764705882
5483,64,41,365,2893749,4125518,11.64,48,2,0.84,3047969,1,1.4256654602731613,241145.75,85948.29166666667,0.35641636506829033,0.7388087992829022,964583.0,0.4294117647058823
5484,29,8,313,2085914,2439708,9.22,240,0,0.74,8634455,1,1.1696110194380018,173826.16666666666,10165.45,0.058480550971900094,3.5391346013539327,2085914.0,0.36823529411764705
5485,56,14,688,615881,316457,13.69,12,3,0.43,8284434,0,0.5138281583617614,51323.416666666664,26371.416666666668,0.5138281583617615,26.178703583741235,153970.25,0.8094117647058824
5486,55,8,484,440356,1841651,12.52,60,5,0.78,9911996,1,4.182186685318243,36696.333333333336,30694.183333333334,0.8364373370636484,5.382125060611376,73392.66666666667,0.5694117647058824
5487,65,2,570,1866066,1063046,16.2,120,0,0.82,8677141,0,0.5696722409603947,155505.5,8858.716666666667,0.05696722409603948,8.162526362923147,1866066.0,0.6705882352941176
5488,29,0,600,934186,3849760,7.89,24,0,0.61,6751199,1,4.120978049339211,77848.83333333333,160406.66666666666,2.0604890246696055,1.7536675013507335,934186.0,0.7058823529411765
5489,59,14,655,584188,4122472,10.53,48,2,0.26,8545792,0,7.05675570193157,48682.333333333336,85884.83333333333,1.7641889254828924,2.0729775726796933,194729.33333333334,0.7705882352941177
5490,64,9,503,2010583,4841258,7.14,36,4,0.67,4078667,1,2.4078876624342294,167548.58333333334,134479.38888888888,0.8026292208114096,0.842480818002263,402116.6,0.591764705882353
5491,39,2,715,1208371,3696767,16.67,180,2,0.16,2273454,0,3.0592980136067482,100697.58333333333,20537.594444444443,0.20395320090711655,0.6149843904146515,402790.3333333333,0.8411764705882353
5492,44,13,632,836004,3075120,17.57,24,2,0.67,6717095,1,3.6783556059540383,69667.0,128130.0,1.8391778029770192,2.1843358958349595,278668.0,0.7435294117647059
5493,49,1,492,2030943,4668802,17.35,60,0,0.84,8587361,1,2.2988345807834096,169245.25,77813.36666666667,0.4597669161566819,1.8393071713043303,2030943.0,0.5788235294117647
5494,48,4,420,2627761,341818,13.36,48,4,0.25,6766143,0,0.13007956203018464,218980.08333333334,7121.208333333333,0.032519890507546154,19.794577816264795,525552.2,0.49411764705882355
5495,38,16,542,954236,2620036,12.86,120,0,0.49,8780804,0,2.7456897455136886,79519.66666666667,21833.633333333335,0.27456897455136886,3.351405858545455,954236.0,0.6376470588235295
5496,26,3,498,1588835,2038418,15.24,12,4,0.29,7615093,1,1.2829639326928222,132402.91666666666,169868.16666666666,1.2829639326928222,3.7357857907455685,317767.0,0.5858823529411765
5497,49,20,743,394367,3887769,8.3,60,5,0.52,4014680,1,9.85825132427409,32863.916666666664,64796.15,1.9716502648548182,1.0326436575835654,65727.83333333333,0.8741176470588236
5498,53,2,369,2054887,4263870,7.09,36,0,0.2,5736036,0,2.0749900116162103,171240.58333333334,118440.83333333333,0.6916633372054034,1.345265216810081,2054887.0,0.43411764705882355
5499,34,11,728,846397,2981073,11.83,36,3,0.71,9289582,0,3.522074156690064,70533.08333333333,82807.58333333333,1.174024718896688,3.116187359383685,211599.25,0.8564705882352941
5500,45,0,764,1877611,3089222,14.94,36,1,0.31,9223891,0,1.6452939400120685,156467.58333333334,85811.72222222222,0.5484313133373562,2.985829765552621,938805.5,0.8988235294117647
5501,50,16,574,1942941,915393,13.48,120,3,0.27,5261730,0,0.47113782662468906,161911.75,7628.275,0.047113782662468906,5.748055753102766,485735.25,0.6752941176470588
5502,39,15,400,1311364,295231,11.12,240,5,0.4,1609058,0,0.22513276252817677,109280.33333333333,1230.1291666666666,0.011256638126408838,5.45016614108952,218560.66666666666,0.47058823529411764
5503,52,22,360,2369048,846089,10.83,180,4,0.45,385985,1,0.35714303804735065,197420.66666666666,4700.4944444444445,0.02380953586982338,0.456199052345557,473809.6,0.4235294117647059
5504,58,23,597,1426720,3495568,12.48,48,0,0.36,1671084,1,2.450072894471235,118893.33333333333,72824.33333333333,0.6125182236178086,0.4780579293551148,1426720.0,0.7023529411764706
5505,31,1,613,1069359,4082070,15.91,360,1,0.51,9847101,1,3.8173055073179354,89113.25,11339.083333333334,0.12724351691059785,2.41228126906202,534679.5,0.7211764705882353
5506,43,5,666,2391206,507079,17.07,240,2,0.15,9718121,0,0.21205993962878983,199267.16666666666,2112.829166666667,0.010602996981439492,19.164905271170763,797068.6666666666,0.7835294117647059
5507,41,1,515,215363,421965,13.81,120,0,0.48,2557720,0,1.9593198460274048,17946.916666666668,3516.375,0.19593198460274047,6.061450594243598,215363.0,0.6058823529411764
5508,26,3,602,2708561,1456313,14.99,48,5,0.75,1415889,1,0.5376703718321278,225713.41666666666,30339.854166666668,0.13441759295803196,0.9722422308940455,451426.8333333333,0.7082352941176471
5509,42,0,650,1248134,1328386,16.06,180,2,0.28,8175701,0,1.064297583432548,104011.16666666667,7379.922222222222,0.07095317222883654,6.154612439456604,416044.6666666667,0.7647058823529411
5510,29,3,397,1879572,860388,12.32,120,4,0.31,4552975,0,0.45775740434524453,156631.0,7169.9,0.04577574043452445,5.291769527236549,375914.4,0.46705882352941175
5511,27,2,740,2838021,3756095,12.38,120,2,0.61,2404183,0,1.3234909114485058,236501.75,31300.791666666668,0.13234909114485058,0.640075131220057,946007.0,0.8705882352941177
5512,54,25,348,1904184,3616341,10.54,24,3,0.23,4229759,0,1.8991552286963864,158682.0,150680.875,0.9495776143481932,1.1696239375656223,476046.0,0.40941176470588236
5513,29,3,659,795955,987007,13.14,24,0,0.43,8952033,0,1.2400286448354492,66329.58333333333,41125.291666666664,0.6200143224177246,9.069877923864775,795955.0,0.7752941176470588
5514,32,0,610,1376246,3886639,14.48,36,5,0.64,8002233,1,2.8240874087917422,114687.16666666667,107962.19444444444,0.9413624695972473,2.058908223789243,229374.33333333334,0.7176470588235294
5515,51,5,537,1319411,4430422,11.11,240,0,0.52,9795289,1,3.3578786291762004,109950.91666666667,18460.091666666667,0.16789393145881001,2.210915574182324,1319411.0,0.6317647058823529
5516,46,20,835,839693,4703143,8.97,60,4,0.27,2493113,0,5.601026803843785,69974.41666666667,78385.71666666666,1.120205360768757,0.5300950874766087,167938.6,0.9823529411764705
5517,29,7,477,1731662,624002,10.55,36,5,0.81,8020346,1,0.3603486130665222,144305.16666666666,17333.38888888889,0.12011620435550742,12.853077393982712,288610.3333333333,0.5611764705882353
5518,23,2,352,2607822,815344,7.52,180,1,0.51,2110516,0,0.312653240903712,217318.5,4529.688888888889,0.0208435493935808,2.588497615730293,1303911.0,0.41411764705882353
5519,29,0,620,1170637,3434934,12.78,48,1,0.33,420839,1,2.934243493072575,97553.08333333333,71561.125,0.7335608732681438,0.12251734676707034,585318.5,0.7294117647058823
5520,55,11,375,1052901,4750339,9.66,60,0,0.27,1640376,1,4.511667288757443,87741.75,79172.31666666667,0.9023334577514885,0.34531767101253197,1052901.0,0.4411764705882353
5521,61,19,344,1632732,452890,14.9,24,2,0.11,2751037,0,0.2773817135941477,136061.0,18870.416666666668,0.13869085679707388,6.074404380754709,544244.0,0.4047058823529412
5522,49,26,418,2973499,1864554,8.99,60,5,0.8,7444846,1,0.6270572144130534,247791.58333333334,31075.9,0.1254114428826107,3.992829384399701,495583.1666666667,0.49176470588235294
5523,59,29,700,255213,619054,16.65,24,4,0.17,3007028,0,2.4256366250935493,21267.75,25793.916666666668,1.2128183125467746,4.857456700061707,51042.6,0.8235294117647058
5524,51,14,790,2794893,2268512,8.7,240,2,0.4,1998224,0,0.8116632729768188,232907.75,9452.133333333333,0.04058316364884094,0.8808522943674091,931631.0,0.9294117647058824
5525,41,8,516,1557050,770367,9.37,12,0,0.62,5974088,0,0.49476060499020585,129754.16666666667,64197.25,0.4947606049902058,7.754859696741942,1557050.0,0.6070588235294118
5526,52,15,432,410338,4992151,17.54,36,0,0.65,7010352,1,12.165948559480233,34194.833333333336,138670.86111111112,4.055316186493411,1.4042748306291215,410338.0,0.508235294117647
5527,37,16,750,1936667,3763680,11.17,120,3,0.34,8314513,0,1.943380044168667,161388.91666666666,31364.0,0.19433800441686672,2.2091445075032947,484166.75,0.8823529411764706
5528,36,4,573,1389818,4089162,15.82,60,4,0.6,9337335,1,2.9422284068849303,115818.16666666667,68152.7,0.588445681376986,2.2834348455747167,277963.6,0.6741176470588235
5529,34,1,750,784907,1286524,12.52,12,1,0.3,5071792,0,1.6390782602270078,65408.916666666664,107210.33333333333,1.6390782602270078,3.942244373210294,392453.5,0.8823529411764706
5530,57,0,467,2258919,4906062,15.11,48,3,0.12,1655988,1,2.171862736114044,188243.25,102209.625,0.542965684028511,0.337539150544775,564729.75,0.5494117647058824
5531,25,4,662,1003257,3113912,7.18,240,0,0.23,5417600,0,3.103802913909397,83604.75,12974.633333333333,0.15519014569546985,1.739805106888056,1003257.0,0.7788235294117647
5532,54,7,379,391462,4078497,15.67,36,1,0.49,7727955,0,10.418628117160797,32621.833333333332,113291.58333333333,3.472876039053599,1.8948046302351087,195731.0,0.44588235294117645
5533,56,14,707,846009,2580134,13.93,360,4,0.38,4372683,0,3.0497713381299727,70500.75,7167.038888888889,0.10165904460433242,1.694750350175611,169201.8,0.831764705882353
5534,58,31,682,2274991,647064,10.56,12,2,0.45,5290794,0,0.2844248614609904,189582.58333333334,53922.0,0.2844248614609904,8.176616223433848,758330.3333333334,0.8023529411764706
5535,54,21,319,697477,3149009,16.71,12,0,0.63,2794311,1,4.514857120736598,58123.083333333336,262417.4166666667,4.514857120736598,0.8873620240526464,697477.0,0.37529411764705883
5536,23,1,494,2873642,627034,17.9,360,2,0.46,3409747,0,0.2182018497780865,239470.16666666666,1741.7611111111112,0.0072733949926028834,5.437898104409011,957880.6666666666,0.5811764705882353
5537,57,36,317,935026,3646543,7.38,240,5,0.5,1931026,1,3.899937541843756,77918.83333333333,15193.929166666667,0.19499687709218783,0.5295497680954263,155837.66666666666,0.3729411764705882
5538,26,4,331,1655807,2203380,11.92,120,0,0.36,6226914,0,1.3306985657144825,137983.91666666666,18361.5,0.13306985657144826,2.826073577866732,1655807.0,0.38941176470588235
5539,35,3,598,964445,2946459,9.46,24,4,0.8,2442601,1,3.0550824567497368,80370.41666666667,122769.125,1.5275412283748684,0.8289954144958406,192889.0,0.7035294117647058
5540,35,4,659,905842,3910781,14.21,36,0,0.79,9432382,0,4.31728822465728,75486.83333333333,108632.80555555556,1.4390960748857602,2.411892151465398,905842.0,0.7752941176470588
5541,39,5,323,1384072,2243736,14.54,48,0,0.48,1398102,0,1.621112196475328,115339.33333333333,46744.5,0.405278049118832,0.6231134144123908,1384072.0,0.38
5542,44,14,459,781311,1160658,16.96,24,5,0.35,5618818,1,1.4855262501103914,65109.25,48360.75,0.7427631250551957,4.841062569680302,130218.5,0.54
5543,21,0,441,1306134,1957178,16.07,48,0,0.49,1310896,0,1.498451154322604,108844.5,40774.541666666664,0.37461278858065095,0.6697888490469441,1306134.0,0.5188235294117647
5544,59,26,451,2544054,3135124,17.87,240,2,0.45,3421275,0,1.2323339048620823,212004.5,13063.016666666666,0.06161669524310411,1.0912726258993264,848018.0,0.5305882352941177
5545,41,0,646,719698,3534067,8.63,120,3,0.25,2874900,0,4.91048606498837,59974.833333333336,29450.558333333334,0.491048606498837,0.8134820307594621,179924.5,0.76
5546,31,3,698,1708905,2793692,13.79,36,2,0.65,6034812,0,1.6347848476070934,142408.75,77602.55555555556,0.5449282825356978,2.1601565240549068,569635.0,0.8211764705882353
5547,27,2,333,1649021,3139574,15.07,36,0,0.37,3425974,0,1.9039017695954146,137418.41666666666,87210.38888888889,0.6346339231984716,1.0912225671380895,1649021.0,0.39176470588235296
5548,59,14,356,1688437,3249641,7.9,24,5,0.46,1237785,1,1.9246445085010575,140703.08333333334,135401.70833333334,0.9623222542505288,0.3808989977662148,281406.1666666667,0.4188235294117647
5549,30,0,489,1549958,3275255,14.63,24,1,0.35,9174526,0,2.1131250008064733,129163.16666666667,136468.95833333334,1.0565625004032368,2.8011638788430213,774979.0,0.5752941176470588
5550,30,6,637,2324374,3750998,12.24,360,4,0.58,1201801,1,1.61376697553836,193697.83333333334,10419.43888888889,0.053792232517945335,0.320394998877632,464874.8,0.7494117647058823
5551,61,17,504,987376,3298310,8.31,180,5,0.8,2987426,1,3.3404802223266516,82281.33333333333,18323.944444444445,0.22269868148844346,0.905744457009802,164562.66666666666,0.5929411764705882
5552,54,19,637,1161317,4929932,15.94,240,5,0.16,1938355,1,4.245121702343115,96776.41666666667,20541.383333333335,0.2122560851171558,0.39318087957399817,193552.83333333334,0.7494117647058823
5553,65,4,561,474903,1249736,13.0,36,5,0.2,9583169,1,2.6315605502597372,39575.25,34714.88888888889,0.8771868500865792,7.668154714275655,79150.5,0.66
5554,32,11,304,445931,3809362,7.35,24,0,0.65,1811624,1,8.54249199988339,37160.916666666664,158723.41666666666,4.271245999941695,0.47557149989945824,445931.0,0.35764705882352943
5555,30,2,609,308026,3830077,12.68,48,1,0.4,9375908,0,12.43426528929376,25668.833333333332,79793.27083333333,3.10856632232344,2.447968539535889,154013.0,0.7164705882352941
5556,21,0,718,394004,1965408,8.3,240,2,0.61,6045769,0,4.988294535080862,32833.666666666664,8189.2,0.2494147267540431,3.0760885271658607,131334.66666666666,0.8447058823529412
5557,40,13,302,2535486,1172661,15.92,360,2,0.52,1840118,0,0.46249949713782684,211290.5,3257.391666666667,0.015416649904594229,1.5691815452206563,845162.0,0.3552941176470588
5558,55,34,473,1956100,423573,8.22,12,1,0.8,9126051,0,0.21653954296815092,163008.33333333334,35297.75,0.2165395429681509,21.545403035604252,978050.0,0.5564705882352942
5559,22,1,789,1772914,2535055,12.84,120,5,0.78,847488,1,1.4298804115710069,147742.83333333334,21125.458333333332,0.14298804115710068,0.3343075396786263,295485.6666666667,0.928235294117647
5560,27,6,336,1859848,2812814,9.9,120,5,0.36,3178866,1,1.5123891844924962,154987.33333333334,23440.116666666665,0.15123891844924958,1.1301372931164306,309974.6666666667,0.3952941176470588
5561,48,11,634,872043,2408273,7.41,60,0,0.5,3119166,0,2.7616447812779876,72670.25,40137.88333333333,0.5523289562555974,1.2951878794472222,872043.0,0.7458823529411764
5562,65,40,494,2378495,1885780,17.84,60,1,0.69,1619949,0,0.7928458962495192,198207.91666666666,31429.666666666668,0.15856917924990385,0.8590339276055532,1189247.5,0.5811764705882353
5563,64,40,771,1884920,2507158,12.0,240,0,0.64,961593,1,1.3301137448804192,157076.66666666666,10446.491666666667,0.06650568724402098,0.3835390509892077,1884920.0,0.9070588235294118
5564,24,1,396,582280,3233324,11.73,240,3,0.47,1499756,1,5.552868035996428,48523.333333333336,13472.183333333332,0.2776434017998214,0.4638434007850744,145570.0,0.46588235294117647
5565,45,5,378,256443,2438837,8.24,36,5,0.5,6657778,1,9.510249841095293,21370.25,67745.47222222222,3.1700832803650973,2.729898718118513,42740.5,0.4447058823529412
5566,58,21,522,1979224,1178492,15.15,48,5,0.89,3378458,1,0.5954313407678969,164935.33333333334,24551.916666666668,0.14885783519197424,2.866763626736541,329870.6666666667,0.6141176470588235
5567,40,10,418,1434637,1523907,15.33,180,2,0.29,8406436,0,1.0622247997228567,119553.08333333333,8466.15,0.07081498664819044,5.516370749658607,478212.3333333333,0.49176470588235294
5568,54,33,543,1162886,3315482,12.79,36,4,0.83,4022052,1,2.85108084541391,96907.16666666667,92096.72222222222,0.9503602818046365,1.2131123016200962,232577.2,0.6388235294117647
5569,44,10,457,1716664,3131362,16.55,60,4,0.3,1246940,1,1.8240972024810913,143055.33333333334,52189.36666666667,0.36481944049621823,0.3982101079338639,343332.8,0.5376470588235294
5570,32,4,576,1319103,2667237,11.99,24,4,0.36,1204988,1,2.0220081373478798,109925.25,111134.875,1.0110040686739399,0.45177387686208614,263820.6,0.6776470588235294
5571,61,1,546,2483412,187366,14.33,36,3,0.52,4318620,0,0.07544700597403894,206951.0,5204.611111111111,0.025149001991346315,23.049112432351652,620853.0,0.6423529411764706
5572,27,2,322,2078660,3770062,11.51,12,0,0.76,9449341,1,1.813698247909711,173221.66666666666,314171.8333333333,1.813698247909711,2.5064152791121206,2078660.0,0.3788235294117647
5573,56,20,460,364487,1934466,9.78,240,5,0.5,322101,1,5.307366243514858,30373.916666666668,8060.275,0.26536831217574286,0.16650641572402927,60747.833333333336,0.5411764705882353
5574,59,29,346,1432474,872032,16.33,60,1,0.29,7208319,0,0.6087593910954056,119372.83333333333,14533.866666666667,0.12175187821908112,8.266117527797146,716237.0,0.40705882352941175
5575,22,0,625,2830214,3988757,8.11,120,4,0.49,8881832,1,1.4093481976981246,235851.16666666666,33239.64166666667,0.14093481976981248,2.2267167440884466,566042.8,0.7352941176470589
5576,52,17,637,2384436,4115597,8.61,48,2,0.73,1111868,1,1.7260253577785272,198703.0,85741.60416666667,0.4315063394446318,0.27015959045552806,794812.0,0.7494117647058823
5577,30,9,311,2193397,2869446,10.04,360,0,0.86,8572291,1,1.308220080541735,182783.08333333334,7970.683333333333,0.04360733601805783,2.987437644757908,2193397.0,0.3658823529411765
5578,34,0,344,2875661,964694,8.56,360,3,0.43,2027516,0,0.3354686105211984,239638.41666666666,2679.7055555555557,0.011182287017373282,2.1017193016645694,718915.25,0.4047058823529412
5579,65,42,779,2231650,1838848,13.44,12,4,0.37,9736114,0,0.8239858400734882,185970.83333333334,153237.33333333334,0.8239858400734882,5.29468123520813,446330.0,0.9164705882352941
5580,63,37,355,2388480,1966927,14.09,24,4,0.86,6827371,1,0.8235057442390139,199040.0,81955.29166666667,0.411752872119507,3.471085098735235,477696.0,0.4176470588235294
5581,31,0,725,1307359,4809667,14.79,36,1,0.36,4829098,0,3.678918338421199,108946.58333333333,133601.86111111112,1.2263061128070665,1.0040399886312297,653679.5,0.8529411764705882
5582,63,22,531,2018866,3426919,8.41,48,4,0.77,3825601,1,1.6974474779405864,168238.83333333334,71394.14583333333,0.42436186948514654,1.1163383202229173,403773.2,0.6247058823529412
5583,56,17,530,1916172,1723127,9.93,48,2,0.86,9212134,0,0.8992548685608599,159681.0,35898.479166666664,0.22481371714021495,5.346172394721921,638724.0,0.6235294117647059
5584,64,29,482,1573739,2340955,12.81,180,2,0.83,4087336,1,1.4875115886433519,131144.91666666666,13005.305555555555,0.09916743924289013,1.7460122044208453,524579.6666666666,0.5670588235294117
5585,48,13,375,876490,3670246,14.35,180,5,0.58,3324410,1,4.1874362514118815,73040.83333333333,20390.255555555555,0.2791624167607921,0.9057730735215024,146081.66666666666,0.4411764705882353
5586,61,23,602,2555249,4108450,8.19,180,1,0.64,5498665,1,1.6078472195860365,212937.41666666666,22824.722222222223,0.1071898146390691,1.3383794375007607,1277624.5,0.7082352941176471
5587,56,16,323,274152,3001385,8.9,360,1,0.37,4284140,0,10.947886573871429,22846.0,8337.180555555555,0.36492955246238096,1.4273876893500834,137076.0,0.38
5588,41,12,559,2590339,1119064,16.14,180,5,0.86,4883941,1,0.43201449694422234,215861.58333333334,6217.022222222222,0.028800966462948153,4.364308922456624,431723.1666666667,0.6576470588235294
5589,59,22,689,585488,3713855,14.28,48,3,0.81,9956873,0,6.343178681715082,48790.666666666664,77371.97916666667,1.5857946704287706,2.681007470674003,146372.0,0.8105882352941176
5590,48,22,407,370119,1923730,7.42,60,1,0.43,7224904,0,5.197598610176727,30843.25,32062.166666666668,1.0395197220353454,3.7556746528878793,185059.5,0.4788235294117647
5591,24,3,685,1863964,2948827,13.91,240,2,0.69,6113624,0,1.5820192879261616,155330.33333333334,12286.779166666667,0.07910096439630808,2.0732392914199442,621321.3333333334,0.8058823529411765
5592,47,12,748,1793305,3325156,13.5,60,0,0.53,7527924,0,1.8542055032467986,149442.08333333334,55419.26666666667,0.3708411006493597,2.263931075714944,1793305.0,0.88
5593,65,16,396,1225978,2218159,16.35,36,5,0.37,7644228,1,1.8092975567261402,102164.83333333333,61615.52777777778,0.6030991855753801,3.4462038113588793,204329.66666666666,0.46588235294117647
5594,43,9,654,2938738,2523051,8.34,36,1,0.66,145628,0,0.8585491459259043,244894.83333333334,70084.75,0.2861830486419681,0.05771900766175555,1469369.0,0.7694117647058824
5595,45,8,534,2168537,3273703,13.71,36,3,0.37,8555818,0,1.5096366813201711,180711.41666666666,90936.19444444444,0.5032122271067238,2.613498536672386,542134.25,0.6282352941176471
5596,38,7,817,1612833,146681,16.16,360,4,0.53,838349,0,0.09094617979666834,134402.75,407.4472222222222,0.0030315393265556113,5.715457353031408,322566.6,0.9611764705882353
5597,49,4,741,434497,512535,17.97,48,4,0.66,5837393,1,1.1796053827759456,36208.083333333336,10677.8125,0.29490134569398635,11.38925731901236,86899.4,0.8717647058823529
5598,30,5,469,423906,4580041,7.24,12,2,0.24,1319710,1,10.80437880096059,35325.5,381670.0833333333,10.80437880096059,0.28814370875719236,141302.0,0.5517647058823529
5599,51,25,443,826979,1784209,8.13,240,3,0.67,6027245,1,2.1575021856661416,68914.91666666667,7434.204166666666,0.10787510928330706,3.378104807228301,206744.75,0.5211764705882352
5600,57,6,745,1331870,1585411,15.63,360,3,0.48,6003350,0,1.1903646752310661,110989.16666666667,4403.919444444445,0.0396788225077022,3.786620630234053,332967.5,0.8764705882352941
5601,48,21,704,1356192,996700,16.07,360,0,0.1,7381502,0,0.7349254382860244,113016.0,2768.6111111111113,0.024497514609534147,7.405941607304103,1356192.0,0.8282352941176471
5602,53,14,621,1286096,627917,11.9,120,1,0.69,73947,1,0.4882349373608191,107174.66666666667,5232.641666666666,0.048823493736081906,0.1177655645570991,643048.0,0.7305882352941176
5603,59,32,832,639178,1830848,7.0,48,5,0.72,1603383,1,2.86437893669682,53264.833333333336,38142.666666666664,0.7160947341742049,0.8757597572272521,106529.66666666667,0.9788235294117648
5604,26,5,699,528660,646973,17.2,180,2,0.46,6016869,0,1.2237979041349827,44055.0,3594.2944444444443,0.08158652694233218,9.300031067757079,176220.0,0.8223529411764706
5605,52,12,765,391348,1279085,10.79,24,3,0.56,3264436,0,3.268408168688737,32612.333333333332,53295.208333333336,1.6342040843443688,2.5521650242165297,97837.0,0.9
5606,33,3,462,2538333,4392145,15.5,24,4,0.24,9002095,1,1.7303265568386812,211527.75,183006.04166666666,0.8651632784193405,2.0495896651863723,507666.6,0.5435294117647059
5607,22,1,666,1202494,2624365,14.1,240,3,0.73,3980779,0,2.1824350059127116,100207.83333333333,10934.854166666666,0.10912175029563558,1.516854172342643,300623.5,0.7835294117647059
5608,27,0,711,320290,3126523,14.47,12,2,0.44,8971782,0,9.761537981204533,26690.833333333332,260543.58333333334,9.761537981204535,2.8695717255238486,106763.33333333333,0.8364705882352941
5609,42,18,584,1292406,597952,14.61,12,4,0.14,3828902,0,0.4626657567358864,107700.5,49829.333333333336,0.46266575673588645,6.403360135930643,258481.2,0.6870588235294117
5610,65,24,765,1645253,910602,17.04,24,2,0.66,1194988,0,0.5534723231016749,137104.41666666666,37941.75,0.27673616155083747,1.3123054858214676,548417.6666666666,0.9
5611,43,17,596,260704,1236561,17.19,24,3,0.44,6807964,0,4.743160826070946,21725.333333333332,51523.375,2.371580413035473,5.505562604675386,65176.0,0.7011764705882353
5612,49,12,357,2437086,2013369,13.44,180,2,0.77,8400128,0,0.8261378547987227,203090.5,11185.383333333333,0.05507585698658152,4.172175095573638,812362.0,0.42
5613,63,42,336,2651555,3651253,11.71,120,4,0.13,1198327,1,1.3770232938784976,220962.91666666666,30427.108333333334,0.13770232938784976,0.3281961014479139,530311.0,0.3952941176470588
5614,59,22,645,788787,4222565,7.86,12,0,0.65,9622662,1,5.353238580250435,65732.25,351880.4166666667,5.353238580250435,2.2788665183366033,788787.0,0.7588235294117647
5615,22,0,360,2510948,1846486,9.47,12,0,0.26,975882,0,0.7353740499604133,209245.66666666666,153873.83333333334,0.7353740499604134,0.5285076626630258,2510948.0,0.4235294117647059
5616,36,0,574,2684520,664119,10.14,36,5,0.73,6050669,1,0.24738835993026687,223710.0,18447.75,0.08246278664342228,9.110820500542824,447420.0,0.6752941176470588
5617,34,11,717,2144523,1350760,12.56,12,4,0.7,8462634,0,0.6298650096081972,178710.25,112563.33333333333,0.6298650096081972,6.265090763718203,428904.6,0.8435294117647059
5618,38,11,536,1642479,1766545,14.22,240,0,0.78,9313960,1,1.0755358211581396,136873.25,7360.604166666667,0.05377679105790698,5.272415930531065,1642479.0,0.6305882352941177
5619,38,7,755,2635149,3403491,14.56,180,3,0.41,4012626,0,1.2915744043315958,219595.75,18908.283333333333,0.08610496028877304,1.178973589176525,658787.25,0.888235294117647
5620,45,23,428,2949957,3652520,11.1,12,5,0.83,5281442,1,1.2381604206434196,245829.75,304376.6666666667,1.2381604206434196,1.4459720959775717,491659.5,0.5035294117647059
5621,64,29,377,984804,1905442,8.15,24,5,0.49,4366020,1,1.9348438877177592,82067.0,79393.41666666667,0.9674219438588796,2.291342376204576,164134.0,0.4435294117647059
5622,29,2,585,1695884,2057265,8.48,180,3,0.66,7660201,1,1.2130929945680247,141323.66666666666,11429.25,0.08087286630453498,3.723487737360039,423971.0,0.6882352941176471
5623,61,31,521,2678328,4488511,14.51,60,1,0.41,6967676,0,1.6758630757696593,223194.0,74808.51666666666,0.3351726151539318,1.5523357300449971,1339164.0,0.6129411764705882
5624,47,24,681,1692612,2080316,10.83,240,5,0.16,8856778,0,1.2290566296351437,141051.0,8667.983333333334,0.06145283148175719,4.257419545876684,282102.0,0.8011764705882353
5625,51,3,489,2148647,3572213,12.93,360,3,0.25,5870718,0,1.6625406593079273,179053.91666666666,9922.81388888889,0.055418021976930916,1.6434400748219662,537161.75,0.5752941176470588
5626,59,31,592,2780648,3171338,15.2,36,4,0.15,5697393,1,1.1405032208319787,231720.66666666666,88092.72222222222,0.38016774027732625,1.7965265764797067,556129.6,0.6964705882352941
5627,22,0,395,1373427,3641516,13.29,24,2,0.38,3794027,0,2.6514084840330066,114452.25,151729.83333333334,1.3257042420165033,1.0418811835510267,457809.0,0.4647058823529412
5628,46,3,782,2650081,3523592,14.81,360,4,0.82,333920,1,1.3296167173758084,220840.08333333334,9787.755555555555,0.04432055724586028,0.09476693101812014,530016.2,0.92
5629,39,2,647,238136,4822870,17.08,60,1,0.87,9965840,1,20.252586757147178,19844.666666666668,80381.16666666667,4.050517351429435,2.066371268560007,119068.0,0.7611764705882353
